182	Ok now I am going to ask you some social questions, I ask these of all my patients therefore please let me know if you are uncomfortable
207	Now I am going to ask you about your social history
182	Please let me know if you are uncomfortable answering any questions
4	What do you do for a living?
81	Do you live with anyone>
99	Do you have a significant other?
52	Are you currently sexually active?
52	Have you been sexually active in the past 6 months?
50	Do you smoke?
48	Do you drink?
146	How frequently do you drink in a typical week?
49	Have you used any drugs in the past or present?
34	Have you used any drugs?
225	Have you taken any non prescription drugs?
25	Any stress in your life?
182	Ok I am going to take this information to your healthcare team to help figure out your back pain
182	Ok lets figure out how to help your back pain
15	Hello Mr. Wilkins! My name is Sydney Fobare and I am a medical student
179	Nice to meet you.  We have about 15 minutes together today to talk
0	I know.  But we will work efficiently to address what brought  you in today
38	I'm sorry to hear that! That sounds really painful!
60	Can you tell me more about you back pain?
2	How long ago was that?
2	Okay.  When did the pain start?
10	Can you describe the pain?
13	Hi, HOW ARE YOU ODING
13	Hi, how are you doing?
66	I'm sorry to hear that. How has that been affecting you?
57	That must be difficult. Where do you work?
9	Thats great. Is there anything youd like to talk about today other than your back pain?
8	No other concerns today?
8	So back pain and the need to urinate more frequently? Anything else?
24	How would you rate your pain on a scale from 1 to 10?
13	Welcome Mr. Wilkins, how are you doing today?
8	Ok, well we have about 15 minutes together. We will definitely talk about the back pain. Do you have any other concerns?
182	Ok so we'll talk about the back pain first, then address the urinary problems afterward. Sound like a plan?
60	Could you tell me more about your back pain?
182	So it began when you bent down to lift a heavy couch
66	How has the back pain been affecting your day-to-day activities?
63	That sounds very frustrating.
4	What do you do?
4	What is your job?
69	It sounds like the back pain would really get in the way of work.
182	How does missing work  make you feel?
182	Has your back pain been affecting your family?
107	So to summarize, your back pain started a few days ago when you bent down to lift a couch, and you haven't been able to work because of it
182	Now I will ask some specific questions to better understand what is going on, and help you get back to work.
11	Does the back pain radiate, or is it in one spot?
65	Is the pain like a soreness or is it sharp?
24	How would you rate the pain on a scale from 1 to 10?
318	And it hurts whenever you try to do any work?
26	Is there anything that makes it better, besides the ibuprofen?
3	Is there anything that makes it worse?
182	It sounds like a really tough experience, and I'm glad you're sharing this with me.
182	Can you tell me about your other medical problems?
142	Any chronic illnesses?
34	Are you on any medications?
74	Any allergies to food, the environment, or medication?
176	Have you had accidents or injuries in the past?
40	Could you tell me about your parents?
222	How old are they?
359	What about your grandparents?
182	How old were your grandparents when they passed away?
77	Do you have any siblings?
252	What about children?
75	Do you have any family history of chronic diseases?
48	Do you currently use tobacco or drink alcohol?
50	Tobacco?
50	Do you smoke?
49	Have you used marijuana or any street drugs?
4	You told me you're a mechanic, right?
359	Are you exposed to any hazards at work?
25	Tell me about the stress in your life.
182	Has your back pain prevented you from relieving your stress?
81	Does anyone else live at home?
52	Now for a personal question that I have to ask: are you sexually active?
193	Would you say you are a religious or spiritual person?
72	Thank you for sharing all this information with me, Mr. Wilkins
182	Tell me about your urinary problems
84	Do you have any other concerns?
72	Thank you
13	Hello Mr. Wilkins, how are you doing today?
10	I'm so sorry to hear that. Can you tell me a little bit more about your back pain?
2	When did you first notice the pain?
61	Okay, and has it gotten any better or worse over time?
4	I'm so sorry, that must be really hard. What kind of job do you have?
182	I'm sure having this back pain must make that really difficult, but I hope by the end of this appointment we can make it a little better
182	You don't have back pain anymore?
0	Well may I ask then what brought you in today?
5	Have you done anything to make the pain better? 
18	Anything else that I should know about?
20	Absolutely. Is it okay if I ask you a few more questions?
75	Do you know your family history at all?
75	Do you or your family have any history of back pain or other illnesses?
34	That's okay thank you for telling me. Are you currently on any medications?
299	For your back?
160	Have you been taking ibuprofen just for your back?
6	Any other medications?
50	Okay. Do you smoke?
48	That's great. Do you consume alcohol?
146	About how many drinks per week would you say you drink?
146	I'm sorry how many drinks per week do you drink?
18	Okay thank you. Is there anything else you want to bring up with the doctor today?
0	What brings you in today?
60	Tell me more about it?
65	Would you describe your pain as sharp or aching?
180	Can you point out the exact spot your back is hurting?
115	Do you have any other pain in other parts of your body associated with your back pain?
3	Does anything make the pain worse?
5	Have you been doing anything to alleviate the symptoms?
359	What would you like for me to do for your back today?
29	Would you mind if I asked you about your medical history now/
29	Would you mind if I asked you about your medical history now?
30	Have you had any prior back problems?
30	Have you hurt your back before?
31	Have you had any past surgeries?
74	Are you allergic to any medications?
32	Have you had any past hospital visits?
6	Are you currently on any other medications?
75	Is there any history of illness in your family?
76	Are you mother and father still alive?
77	How about your siblings?
202	Do you have a partner?
78	Do you have any kids?
49	Have you ever tried any recreational drugs before?
48	Do you have a drink of alcohol every once in a while?
51	Would you consider yourself happy?
8	Anything else you would like to talk about today?
172	When do you notice this?
117	How often do you urinate?
156	Does it hurt when you urinate?
75	Is there any history of prostate cancer in your family/
359	Do your kidneys hurts?
360	Do you have any history of diabetes?
360	Does your family have any history of diabetes?
72	Ok, thank you very much
13	Hello Mr Wilkins. How have you been this month?
13	How have you been feeling this month?
60	I'm sorry to hear that. Can you tell me more?
326	Did it hurt immediately when you lifted?
326	Did your back start hurting immediately or later on?
22	Did that sharp pain persist during the day?
22	Did the pain change at all since then?
182	When does the pain feel better?
182	When does the pain feel worse?
65	So it is just a sharp pain all the time?
1	Can you tell me where in your back you feel this?
104	Is the lower or upper back in pain?
160	Have you been taking anything for the pain?
6	Do you take any other medications?
359	In addition to ibuprofen, do you do anything to treat the pain?
359	Have you tried heat or cold treatments?
22	Does the pain change when you do move?
235	How does it feel right now?
182	When youi twist, does the pain intensify?
182	How does it feel when you walk around?
114	And this dull pain feels better when you lie down?
182	I want to try heat and cold treatments for your back. How does that sound?
69	Does this pain interfere with your sleep or work?
157	Does your employer require you to do lots of physcial labor?
4	What do you do for work?
182	Do you have coworkers who have continued working while you were away?
182	Do you work alone?
169	Have you tried topical treatments for pain?
11	Does the pain stay in the middle of your back?
182	You said twisting causes you pain?
238	Does it hurt to bend over?
238	Does it hurt to crouch down?
182	Have you ever used a back brace?
176	Have you had injuries in the past?
359	How long have you owned your garage?
232	How long have you been a mechanic?
182	What did you do before that?
40	Do your parents have any serious health concerns?
143	Do you have a family history of high blood pressure?
19	I am glad to hear that
182	May I feel your back?
182	May I palpate your back and spine?
121	Would you mind if I examine your spine?
182	We may also need to consider an X-ray or MRI to see if your spinal column is injured
182	Good afternoon! Are you taking time away from work to visit me?
13	How are you feeling?
60	Can you tell me more about your pain?
2	When did this occur?
22	Has the pain changed since then?
182	Can you describe how it felt when you lifted the couch?
182	How did it feel when this started?
65	Was it a sharp pain?
359	Does it hurt worse when you walk or sit down?
339	Does it impair your sleep?
62	Does it impair your work?
69	Does the pain make your job difficult?
182	Are you working today?
182	Are you taking time away from work?
232	How long have you been a mechanic?
45	What do you do outside of work?
45	What do you do in your free time?
46	Do you do any physical activities for fun?
176	Have you had any serious illnesses in the past?
359	Have you been to the hospital before today?
359	Have you been to the ER or urgent care in the past?
31	Have you ever had surgery?
160	Do you take any medicines for your pain?
271	How much ibuprofen did you take?
13	Hello Mr Wilkins. How are you today?
10	What does you back feel like?
10	What does the pain feel like?
89	How long have you been feeling this pain?
27	Did something happen a week ago to cause this pain?
182	So it was not due to lifting, but to bending?
238	Does it currently hurt to bend down?
359	Does it hurt to sit still?
22	Does the pain change at all in a day?
3	Does anything in particular make it better or worse?
5	Have you done anything to make it feel better?
260	How long have you been taking ibuprofen?
271	How much ibuprofen did you takee?
339	Does the pain affect your sleep?
69	Does the pain affect your work?
6	Do you take any other medications?
182	That is a good idea for your age
182	How long ago did you start taking baby aspirin?
32	Have you ever been admitted to a hospital?
16	We are here to help you stay healthy
31	So have you ever had a surgery?
39	Do you have any conditions that you manage on your own?
30	Have you eveer felt back pain at any other time?
78	Do you have kids?
91	How about a wife?
42	Do you live alone?
4	What do you do for work?
111	Do you like working in your garage?
232	How long have you worked as a mechanic?
46	Do you have any hobbies?
45	What do you do in your free time?
182	Which football teams do you like?
182	Definitely a good pick
75	Were your parents diagnosed with any illnesses?
359	Do any relatives have serious health concerns?
48	When you watch football do you drink alcohol?
6	Do you use any other medications, not prescribed?
49	Do you use non-prescription drugs?
19	I am very glad to hear that
182	Do you monitor your weight?
109	Do you monitor your blood pressure?
119	What does your diet consist of?
182	What kind of healthy foods do you eat?
182	What fruit or vegetables do you eat?
120	do you drink water throughout the day?
47	Do you exercise?
182	What are your hopes amd dreams?
182	Have you used a back brace before?
182	Did something cause that pain four years ago?
182	Tylenol does not help your pain currently?
14	Hello Mr. Wilkins
297	How has your day been so far?
0	What brings you in to see me today?
359	I'm so sorry to hear that and I am glad you make it in to see me.
179	So we have about 15 minutes today and I would definitely like to talk about your back pain.
8	Is there anything else you would like to discuss while you are here?
182	Thank you for that.  So we will discuss your back pain along with your problems urinating.
60	So tell me more about this back pain.
2	When did this occur?
1	What part of your back hurts?
1	What part of your back?
104	Lower back, middle back, or upper back?
11	Does the pain spread to other areas?
182	Do you feel any warmth with the pain?
115	Does the pain spread to any other areas?
160	Are you taking any medication for it?
182	Does the pain get worse with anything in particular?
5	Does it get better with anything?
5	Does the pain feel better by you doing anything?
4	What kind of work do you do?
30	Have you had any problems like this in the past?
182	What happened in that case?
72	Thank you for that information.
172	How long has the problem with your urination beein going on?
172	Urinating problems?
31	Have you had any previous surgeries?
176	Have you had any serious illnesses?
176	Have you been very ill before?
33	Are you up to date on all of your vaccinations?
182	Let's talk about your family life.
42	Do you live alone?
261	Do you have any famly?
78	Do you have any sons or daughters?
91	Have you been married?
40	Tell me a little about your parents.
182	Have they ever had any disease?
40	Have your parents been healthy?
162	Do your parents have back issues?
77	Do you have any brothers or sisters?
45	What do you do for fun?
50	Do you smoke?
48	Do you drink?
146	How many drinks would you say in a typical week?
53	Do you feel safe at home?
359	Do you have access to healthy food?
182	Do you feel like I answered all of your questions today?
84	Do you have any questions?
72	Thank you.
14	Good afternoon Mr. Wilkins
297	How has your day been?
0	What brings you in today?
38	I'm so sorry to hear that.
2	Did it just occur?
2	Did you back pain just start recently?
55	hello. nice you meet. May i have your name and date of birth?
15	Nice to meet you Jim. My name is Melanie Russell and i am a medical student here at osu.
0	May I begin by asking what brought you in today? 
10	I'm sorry that you have been experiencing this. Could you tell me a little more about your pain?
11	Does your pain radiate elsewhere or is it localized?
171	And do you believe caused the onset of your pain?
103	Where you doing any particular activity when you first noticed the pan?
102	What where you doing when you first noticed the pain?
24	On a scale of 1-10 how would you rate your pain? 10 being the most painful
61	Would you classify your pain as being the worse pain you ever felt?
160	My so sorry to hear that. Have you been taking in medication for the pain?
272	So besides your back you are feeling ok?
160	Alright. Have you been taking any medications for the pain?
6	Any additional medications? 
30	Have you had any pervious problems with yout back before?
75	What about your family? Any diseases?
4	May I ask what you do for a living?
69	And I assume your back pain has been keeping you from working?
359	I understand that could be really stressful. How has your emotional state been?
13	Hello Mr. Wilkins, my name is Courtney and I am a medical student. How are you doing today
8	I want to make sure we talk about your back but we have 15 minutes together today. Is there anything else you would like to discuss during this time
10	Ok, we will discuss that too. Tell me about your back pain.
2	Tell me more. When did this start?
27	Were you doing anything at the time that caused the pain?
24	Ok. On a scale of 1-10 how severe is your pain?
359	That sounds like it must be difficult. Has your inability to work caused issues?
182	How has being unable to work made you feel?
11	Does the pain radiate anywhere?
8	Have you noticed any other symptoms that accompany the pain?
5	Have you tried taking anything to make the pain better?
3	Ok, and have you noticed anything that makes the pain worse?
20	Ok, now that I have some details about your back pain I'm going to move on to asking you some more general questions
32	Have you ever been hospitalized?
31	Have you had any surgeries?
39	Do you have any medical conditions?
34	Do you currently take any medications?
74	Do you have any allergies?
110	How are things at home?
359	Are you having any issues in your social life or work as a result of your injury?
75	Are there any medical conditions in your family we should be aware of?
107	Ok, just to summarize. You've been having lower back pain for four or five days that started when moving a heavy object. It's a severe dull pain that prevents you from working and ibuprofen hasn't really helped. Is that correct?
18	Is there anything else you would like to add?
54	Ok, I will go get your doctor now.
0	Hi Jim, why did you come in today?
2	when did this start
1	where exactly is the pain
10	can you describe the pain
24	one a scale of 1 to 10 how painful is it
160	did you take any medication for the pain
103	what were you doing when the pain started
5	is there anything that makes is less painful
67	how often do you take ibuprofen
30	have you had this before
32	have you been hospitalised before
39	did you have any childhood illness
31	have you had surgery
31	have you had surgery
74	dod you have any allergies
34	are you taking any medications
87	tell me about your family
75	have your parents being diagnosed with an illness
57	where do you work
4	what do you do after work
282	what activities do you do
47	do you exercise
145	what do you eat daily
202	are you in a relationship
52	are you sexually active
219	have you ever smoked 
48	have you drank alcohol before
81	who do you live with
4	what do you do daily
45	what are your interests
45	what do you dof or fun
171	what do you think caused the pain
228	do you have any worries
182	does the pain affects other parts of your body
66	how does it affect your daily life
34	have you taken any drug
49	have you taken recreational drugs
49	do you do drugs
359	do you drive
71	are you taking any vitamins
67	how often do you take it
229	has the pain increased over time
3	what makes the pain worse
16	Hi my name is Ryan. I am a medical student helping care for you today.
0	So what brings you in today?
282	I'm sorry to hear that. So your back pain is interrupting with your daily activities?
182	So it is pretty bad if it is stopping you from working. What else can you tell me about it?
182	What else can you tell me about your pain?
2	When did this all start?
103	What were you doing at that time?
65	so the pain is sharp?
141	is it worse with movement?
3	does anything else make it worse?
134	has it gotten worse?
11	does it radiate anywhere?
34	have you taken any medication?
150	does that help?
24	what would you rate your pain?
30	has this ever happened before?
4	do you use your back alot at work?
5	does anything make it better
0	what would you like me to do for you today
182	anything else?
8	anything else?
8	any other symptoms?
86	tell me about the urinary frequency
182	how often does this happen
156	does it hurt
240	is there any blood
11	does the pain radiate
31	have you ever had abdominal surgery
182	have you ever had a kidney stome
360	have you ever had a kidney stone
183	what side is the pain on
13	Hi Mr. Watkins.  My name is Allison Akers and I am the medical student working with the attending today.  How are you doing today?
10	I am sorry to hear that.  I can imagine that is stressful.  Can you tell me a little bit more about the back pain
8	Okay, I'm sorry to hear that.  Are there any other concerns you want to address today?
8	OKay so you would like to discuss your back pain and your frequency to urinate?  Is there anything else?
151	That sounds good.  We will have about 15 min for this interview, does that work for you?
58	I see.  Can you tell me a little bit more about how work has been going
60	Can you tell me more about the pain?
0	Can you tell mewhat brings you in today?
0	Can you tell me what brings you in today?
60	I'm very sorry to hear about that, can you tell me a little bit more about the pain?
60	Can you tell me more about the pain?
8	I see.  So you want to discuss back pain, is there anything else you want to address?
107	Okay, so you would like to talk about your back pain and your need to urinate, is that correct?
1	Okay, so where is this back pain located
2	And when did this pain start?
359	And you said it started when you were helping to move your friend in?
22	I see, and can you tell me about the duration of the pain? Is it constant or intermittent?
10	Okay, Any other characteristics about the pain?
10	What does it feel like?
3	Anything you do that makes it better or worse?
169	I see.  Any treatments you have tried?
24	And if you could rate the pain, how severe is it
107	Okay, so you have a dull pain in your lower back that stays at about a 7 and goes down to a 5 or  with ibuprofen.  It statrted about 4 days ago when you were helping to move your friend and it is worse when you move, is this correct?
199	Can you tell me about any medications you take?
34	Are you on any medications?
74	Okay, do you have any allergies?
31	Any surgeries in the past?
32	I see, any hospitlizations ever?
32	Have you ever been hospitalized
182	Can you tell me why you avpid the hospital
71	Do you take any supplements
343	Why are you taking that
182	Okay, do you have any reactions to it
87	Can you tell me about your family
39	any medical conditions
40	any medical problems in your parents?
4	What do you do for a job
45	I see, what do you do for fun
48	do you do drugs or alcohol
52	are you sexually active
52	Are you sexually active
52	are you sexually active
52	are you sexually active
52	are you sexually active
0	What is your chief complaint today
60	Tell me more about this pain
60	tell me more about this pain
158	has this affect your day to day life in anyway
359	that must be stressful
182	how does that make you feel
38	im sorry to hear that
182	how does that make you feel
1	where exactly is the pain located
10	how would you describe the pain
115	does it affect any other part of your body
11	does it affect any other part of your body
2	when does the pain start
3	does anything make it worse
13	How are you doing today?
60	I'm sorry to hear that. Tell me more about this back pain.
2	I see. When was this?
60	Tell me more.
61	How severe is the pain?
24	Oh wow, I'm sorry to hear that. How severe would you rate the pain 1-10, with 1 being no pain and 10 being the most severe pain in your life?
8	Anything else that you want to talk about today?
8	Anything else you want to talk about today?
8	What else is bothering you?
107	Just to summarize, we'll first talk about your back pain, and then about your urination, sound good?
20	I'm going to ask a few questions, just to get to know you a bit better, ok?
29	Let's start with some medical history. Do you have a history of any diseases?
39	Do you have any medical issues?
75	What about anyone in your family?
75	Does anyone in your family have anything?
75	Family?
360	Does anyone in your family have diabetes?
360	What about cancer?
75	Does anyone in your family have cancer?
109	Do you have high blood pressure?
360	What about high cholesterol?
360	Do you have high cholesterol?
360	Does anyone in your family have high cholesterol?
55	Hello Mr. Wilkins, can I have you verify your name and Date of Birth?
0	Nice to meet you Mr. Wilkins. Tell me, what do you want to talk about today?
8	Anything else that you want to talk about?
276	Could you repeat that for me?
8	Thank you. Anything else?
0	Ok so lets talk about this back pain. What concerns you?
60	I'm sorry to hear that. Can you tell me more?
2	When was this?
182	Was there anything that made you wait to see a Doctor?
182	Why did you wait to see a doctor?
5	Does anything make it better?
3	Does anything make it worse?
3	Does anything else make it worse?
10	Could you describe the pain for me?
11	Does it radiate?
9	Do you have pain anywhere esle?
9	Do you have pain anywhere else?
61	How severe is the pain?
57	I'm sorry to hear that it is stopping you from working. Where do you work?
60	I see. Tell me more
60	Tell me more about work.
4	Do you work?
359	Has your pain prevented you from working?
69	Does it interfere with your work?
86	Ok, now tell me about urination.
80	Any difficulties urinating?
29	Ok. What is your past medical history?
142	Do you have any chronic issues?
109	Do you have high blood pressure?
360	Do you have diabetes?
122	Do you have any problems urinating more frequently?
60	Tell me more.
173	How old are you Mr. Wilkins?
359	The increase in urination, has that been affecting you?
359	Is having to urinate more frequently impacting your life?
80	Any issues from urinating
167	Ok, lets talk about your family.
81	Are you currently living with someone?
91	What is your marital status?
91	Are you married?
182	Were you ever married?
110	Tell me more about home.
110	Any difficulties at home?
62	Any issues at work?
62	Any problems with work?
219	Have you ever smoked?
48	Do you drink alcohol?
6	Any other drugs?
359	How long have you been taking aspirin?
75	Does your family have any diseases?
18	Anything else that you want to tell me?
55	Hello Mr. Wilkins, Can you verify your name and birthday for me?
0	What do you want to talk about today
8	Anything else?
10	Tell me about this back pain
2	When did this happen?
27	Do you know what might have caused it?
60	Tell me more
61	How severe is it?
24	On a scale of 1-10
24	how severe is it on a scale from 1-10
24	On a scale of 1 - 10 how severe is your pain?
10	Describe the pain for me
11	Does it radiate?
160	Are you taking anything for the pain?
5	Does anything help with the pain?
3	Does anything make it worse?
359	Has it affected you negatively?
359	Has the pain affected you?
359	Does the pain impact you?
158	Does the pain impact your life?
359	Tell me about your car shop?
4	What do you do for work?
45	What do you do for fun?
39	Do you have any medical conditions?
31	Have you had any surgeries?
32	Have you been to the hospital before?
34	Are you taking any medications currently?
6	Any other medication?
6	Are you taking any other medication?
182	What aspirin are you taking?
182	Any aspirin?
182	Nothing for your prostate?
182	Saw Palmetto?
182	Do you take Saw Palmetto?
34	Do you take any medicine?
8	Anything else?
74	Do you have any allergies?
74	Are you allergic to any medication?
74	Do you have any allergic reactions?
87	Tell me about your family
87	How are your parents?
182	Do they have any diseases?
40	Do your parents have any medical conditions?
75	Do your parents have any conditions?
100	Tell me about yourself
46	What do you do for fun?
46	What do you do for fun?
34	Do you take any drugs?
49	Any illegal drugs?
49	Anything illegal?
50	Do you smoke?
48	Do you drink?
6	Any other drugs?
6	How much?
6	Anything else I should know?
14	hi
13	Hi Jim, how is everything goint oday?
60	What's going on today?
38	That sounds very painful, I'm sorry
60	Can you tell me a little bit more
10	Can you tell me a little more about your back pain?
17	That must be very uncomfortable
60	Tell me a little more about how it has been challenging
66	How has it been affecting your life?
63	That must be difficult financially
2	When did you say this began?
22	And has it been constant ever since?
3	What makes it better or worse?
105	okay do you do a lot of bending and moving in your job?
4	what do you do for a living?
182	So this injury must really get in the way of that!
38	Im sorry you have been going throug hthis
24	On a scale of 1 to 10 how bad is your pain?
182	Okay what else have you dont to 
3	has anything made the pain better or worse besides the ibuprofen
5	does anything make it better?
17	This sounds like a really difficulty situation
38	I'm sorry
39	So what other medical problems do you have?
109	Any diabetes? hypertension? cardiac problems?
360	Cardiac problems?
30	have you ever had back pain before?
182	how did that pain begin?
182	how did the pain you had several years ago begin?
17	That sounds difficult I'm sorry
158	has the pain affected your social life?
158	that sounds like it must be really interfering with your daily life then!
163	lets see what we can do to hel pyo uout
219	do you have a history of smoking?
48	do you have a history of alcohol use?
49	do you use tobaccoo or drugs?
359	How is your social life in general?
359	How is your social life?
190	Do you have friends?
182	Are you happy living alone?
286	Have you had any thoughts of suicide recently?
223	Do you ever feel sad for no reason?
75	Do you have a family history of any kind of meidcal problems?
77	Do you have any siblings?
45	What do you do for fun?
119	Do you eat healthy?
47	What about exercise?
182	We should try and get some exercise in there after we resolve your back pain so that we can strengthen your back muscles!
8	Do you have any other concerns today?
60	Okay tell me more about that
60	Tell me more about your need to urinate
117	How often do you urinate
182	Do you feel the urge to urinate and not passs urine?
15	Hi Mr. Wilkins, my name is Shannon Webber and I'm a medical student working with your physician today
0	I will have some questions to ask you here in a couple of minutes, but first, what brings you in today?
8	Oh no, that sounds terrible! Before I hear more about your back pain, is there anything else you wanted to discuss today?
10	That is totally understandable - I'm sure that being off work is hard! Could you tell me a little bit more about this back pain?
4	Do you work with cars for that job you were telling me about earlier?
182	Wow, it sounds like that would be a lot of responsibility!
2	Can you tell me a little bit more about when you first noticed the back pain?
359	Well, that's good! Is there a certain spot on your back where it hurts?
24	If you had to rate the pain on a scale of 1-10 with 1 being mild and 10 being the worst pain you've ever had, what woudl you say?
182	Do you notice the pain when you're not at work?
107	So, just to be sure I have all of the information, you have back pain that is priarily in the middle of your back. Is that correct?
89	How long has this pain been going on?
27	What was going on in your life one week ago?
27	Was there anything different about your lifestyle during that time?
27	Did you do anything different from your normal schedule 4-5 days ago when the apin bean
10	Ok, Mr. Wilkins is there anything else you would like to tell me about your back pain?
5	Does anything make it better?
359	Have you tried anything else?
20	Ok, do you mind if I ask you a few more questions, just to get to know you a little bit better?
219	Do you smoke currently or anytime in the past?
48	Any alcohol use?
81	Does anyone live with you at home?
34	Do you take any medications on a regular basis?
6	Any other medications?
176	Have you had any heart problems in the past?
31	Have you ever had any surgeries?
182	I can imagine that working with cars would be a little bit dangerous at times!
182	Do you have anyone to help you at your shop?
182	Is there anyone else working with you as a mechanic?
190	Do you have any family/friends in the area?
40	Did either of your parents have any health problems?
182	Do they live close by?
84	Ok Mr. Wilkins, I think I have all of the information I need to talk to the doctor about yoru back pain. Do you have any final questions/concerns
84	Do you have any more questions or concerns?
85	I will be back in with the doctor shortly. It was great to meet you!
13	Hi, Mr Wilkins. My name is Michela I am a first year medical student. How are you today
38	aw im sorry to hear that. 
0	so we have about 20 mins to talk today and I want to make sure we get through all of your concerns and a full hisotry. what brings you in today?
8	I am so sorry. That must be painful and frustrating. is there anything else you want to discuss?
8	is there anything else?
10	ok. so we are going to discuss pain back and frequent urinations as well. Can you tell me about the back pain?
359	now im going to ask some specific questions. is it localized there or move to other areas?
8	are there any other symptoms you have noticed that started around the same time?
107	you said you would characterize this pain as dull, is that correct?
5	is there anything that makes it better?
3	anything that makes it worse?
2	when did this start?
103	do you know what you were doing when this started
24	on a scale of 1-10. where do you fall? 
24	on a scale of 1-10. 1 being no pain and 10 being worst pain of your life. where do you fall in the scale?
142	now im going to ask you some questions about your past medical history. do you have any chronic illnesses or diseases
32	have you ever been hospitalized
73	have you had any illnesses or injuries recently?>
31	have you had any surgies
31	have you had any surgeries?
74	do you have any allergies
33	are your immunizations up to date?
34	are you currently taking any medications
271	how much do you take?
271	how much do you take of the medication?
6	any other medications?
6	anything else?
6	anything other medication?
6	are you taking any other medications?
34	are you taking any medications?
271	how much ibuprofen?
6	any other medications?
41	now im going to ask some questions about your social history. where do you live?
81	who do you live with?>
53	do you feel safe at home?
4	do you work or go to school?
58	thats awesome. how is work?
46	what activites do you like to do in your free time?
119	very fun. how would you characterize your diet?
47	what is your exercise routine?
50	now im going to ask you some personal questions.do you smoke or use tobacco products?
48	do you drink alcohol?
49	do you use recreational drugs?
182	do you ever take prescriptions that are not yours? 
202	are you in a relationship?
52	are you sexually active?
78	now im going to ask about family history. do you have children?
77	do you have biological siblings?
76	are your parents alive?
40	do they have any health conditions?
226	are your grandparents alive?
208	do you mind me asking what they passed from?
72	ok thank you for that
172	when your frequent urination start?
168	can you tell me about the frequent urinations?
107	okay so to summarize you have had a dull back pain for 4-5 days after lifting something heavy. ibufprofen is not helping
72	thank you for letting me be apart of your healthcare team
85	have a good day
14	Hello
15	My name is ss and I am a medical student who will be part of your healthcare team today
55	I would like to begin by confirming your name and date of birth
107	Great. So let me give you an overview of what we will be doing today
167	I will be asking you a few questions to get to know you a little better and understand your history and
0	Ok so what brings you in here today?
38	Oh no I am sorry about that. I cainagine that is very worrisome
0	Welcome! Tell me what brings you in today?
