24	What number would you give this pain you are describing? 
24	On a scale of 1 to 10, with 1 being no pain and 10 being the worst you can imagine, what number would you give this pain you are describing?
22	Does the pain occur constantly? 
22	When is the pain worse? 
8	Are you experiencing any other symptoms? 
8	Can you tell me about your other medical problems? 
34	Do you take any medications? 
74	Do you have any allergies to medication, food, or environmental material?
32	Have you ever been hospitalized? 
222	How old is your father? 
40	Are you parents healthy? 
50	Do you smoke? 
50	Do you smoke? 
48	Do you drink alcohol? 
49	Have you used marijauna, street drugs, or prescription drugs to get high in the last year?
4	What kind of work do you do? 
25	Tell me about the stress in your life
182	So how are your spirits these days? 
51	Are you getting any pleasure in life? 
118	How is your sleep?
81	Does anyone live at home with you? 
82	Is there someone special in your life? 
202	Do you have a partner? 
193	Do you consider yourself to be a religious person?
72	Thank you for cooperating, Mr. Wilkins
15	Hi Mr. Wilkins, My name is Madonna Enwe and I am a medical student.  
132	Is it okay if I call you Jim?
64	Do you feel comfortable?
0	Can you tall me why you came in today?
60	Can you tell me more about the pain?
89	How long have you been feeling this pain?
22	Did the pain increase over time?
11	Does the pain radiate to other parts of the body?
24	On a scale of 1 to 10 can you describe the pain?
135	Have you taken any other drugs for the pain?
30	hAVE YOU HAD BACK PAIN BEFORE?
32	Have you ever been hospitalized?
31	Have you had surgery before?
74	Do you have any allergies?
6	what other medications are you taking?
87	Can you tell me about your family?
75	Has any of your parents been diagnosed with a disease?
81	who do you live with at home?
57	where do you work?
45	what else do you do everyday?
146	How often do you drink?
50	Have you smoked before?
176	Have you ever been daignosed with an illness?
66	how has the back pain affected your life?
182	how does that makek you feel?
47	do you exercise?
145	what do you eat daily?
71	do you take any dietary supplements?
202	do you have a partner?
52	are you sexually active?
25	do you think you are under any form of stress?
58	how has your job been?
39	did you have any childhood illnesses?
182	where does your family come from?
8	is there anything else you want to talk about?
282	how is your daily activity affected by the pain?
10	can you describe the pain?
3	are there any things can increase the pain?
22	when does the pain become worse
8	have you noticed anything else with the pain?
13	Hello, Mr. Wilkins. It's nice to meet you. How are you?
8	So your back has been bothering you...I'm sorry to hear that. Before I ask you some more about that, is there anything else you want to talk about today?
60	So tell me more about your back pain.
2	And when was that?
30	Has your back ever hurt like this before?
160	Okay, so tylenol helped last time. Have you tried any medication for your pain this time?
160	Have you tried medication like tylenol for the pain?
10	Can you describe the pain for me a little more?
11	Does it ever spread to other areas?
182	Is the pain isolated in your back?
182	Is the pain only in your back?
182	Is the pain only in your back?
182	I thought you said you were having back pain.
10	What kind of pain is it?
313	Does it hurt more at night?
249	So it's not waking you up at night or anything like that?
139	Have you felt any numbness or tingling in your limbs?
5	Is there anything that makes it better?
3	And is there anything that makes it worse?
182	Does your work require you to move around a lot?
157	So the back pain must make working difficult.
158	Do you feel like the pain interferes with your daily life?
38	That must be really hard for you. I'm sorry to hear that.
182	Are there any other concerns you have regarding the pain?
60	Tell me more about the frequent urination.
60	You mentioned more frequent urination. Tell me about that.
107	Okay, so you're telling me it's a dull ache in your back that started four or five days ago. Ibuprofen doesn't help much, but bending and moving around makes it feel a lot worse. Is that right?
28	Do you have any concerns about the back pain?
8	Have you noticed any other symptoms?
151	Okay, now I'm going to do a general overview of your history, just to get an idea of your health. Is that okay?
359	Are you having any vision problems? 
360	Any hearing problems? 
217	Do you have a sore throat or pain in your neck?
311	Any dizziness or nausea?
360	How's your breathing? Any trouble?
360	Are you having any trouble breathing?
217	Any pain in your chest?
213	Any rashes on your skin?
125	How are your bowel movements?
90	Okay, good. Any joint pain?
360	Any itching in your limbs? 
360	Do you ever feel shortness of breath?
192	And how's your mood been?
197	Any different than usual?
360	Is your mood any different from usual?
176	Have you ever been diagnosed with any chronic conditions?
31	Have you ever had surgery or been hospitalized?
34	Are you on any medications?
74	Are you allergic to any medications?
75	Do you have a family history of illness?
77	Do you have any siblings?
50	Do you smoke, Mr. Wilkins?
48	Do you drink alcohol?
182	Have you ever had more than that in the past? 
49	Do you do any other drugs? 
119	Good for you. How's your diet?
145	What kind of healthy foods?
47	Do you exercise regularly?
118	Good. Are you sleeping okay?
182	How many hours a night?
52	And are you sexually active, Mr. Wilkins?
87	How's your family doing?
42	Do you live alone?
18	Okay. Is there anything else you want to tell me before the physical exam?
23	We'll do our best to make that happen!
13	Hi Mr. Wilkins, I'm Kylie Zane, a medical student who will be a part of your care team today. How are you doing today?
8	That sounds uncomfortable! Is back pain the primary reason for your visit? Is there a
8	That sounds uncomfortable! Well we have about fifteen minutes today and I'm wondering if there are any other reasons for your visit today, other than back pain
8	Are there any other concerns you would like to address in the time we have today?
276	can you repeat that?
17	Ok and how does that make you feel? that must be uncomfortable
8	So you mentioned an increase in the need to urinate and back pain, is that all?
8	any other complaints?
20	alright mr. wilkins, im going to ask you a few more questions now. i ask them of all my patients
81	Who lives at home with you?
4	OK, what do you do for work?
47	Ok. What do you do for exercise?
48	What about to relax? Do you drink?
50	How about smoking?
49	Any illegal drugs?
53	That's great. Do you feel safe at home?
182	Great to hear that. How about your mood? 
223	Do you ever feel depressed or down?
20	Great. Now I'd like to get more details on your back pain
2	When did it start?
24	On a scale of 1 to 10, how bad is it?
180	Ok. Can you show me on your body where it hurts?
116	Ok. What time of day is it worst?
5	Got it. Is there anything you do that makes it feel better?
3	Ok. Is there anything that makes it feel worse?
162	Ok, has anyone in your family ever complained of similar back pain?
30	OK. Have you ever had this pain before?
13	Hello Mr. Wilkins, how are you doing today?
0	Hello Mr.Wilkins. What brings you in today?
60	Can you tell me more about your back pain?
89	How long has this been going on?
1	Where exactly is your pain?
10	Can you describe the pain?
116	Are there certain times of the day where it is more painful?
158	It sounds like it is really affecting your life and functining
8	Do you have any other symptoms?
160	Have you tried anything to help with your back pain?
3	Have you noticed if anything in particular makes the pain worse?
24	on a scale of 1-10 how bad is your back pain usually?
172	when did your frequent urination begin?
86	can you tell me more about that?
3	do you have any pain associated with it?
182	do you notice anything that makes you have to urinate more often?
18	is there anything else I need to know about?
34	are you currently taking any medications?
74	do you have any allergies?
8	do you have any other health problesm?
176	Do you have a history of other medical problems?
75	do any diseases run in your family?
82	do you have someone special in your life?
48	do you drink alcohol?
167	Hello Mr. Wilkins. Welcome. I'm Zahir and I'll be part of your care team today.
0	We have about 10 minutes to talk today. What concerns would you like to discuss?
8	Anything else?
8	Ok, back pain and needing to urinate more. Anything else?
60	Ok, let's discuss your back pain first.
10	Can you please tell me about your back pain?
60	Tell me more.
0	hello, my name is dai. What brings you in today?
60	I am sorry to hear that. Can you tell me more about it?
89	How long has it been like that?
30	hmm. Have you ever had such pain before this time?
5	have you tried anything that makes you feel better this time?
5	have you tried tyleno this time?
162	I see. Any of your close relatives has ever had such back pain before?
162	Has any of your family member had back pain?
4	I see. What do you do for work?
182	Do you feel the back pain during work?
69	How does the back pain interfere with your work?
38	I am sorry to hear that.
69	Does the back pain interfere with your daily life?
339	Does it interfere with your sleep?
38	I am sorry to hear that.
48	Do you somke or drink?
151	I see.
121	Now, do you mind if I do some examination on you in order to know more about your back pain?
24	how much would you score your pain? 0-10, 0 the lightest, and 10 the most s severe.
61	how much pain do you feel?
24	zero to ten how would you score it? with ten the highest pain
182	Ok. please let me do some examination first.
121	Do you mind if I do some examination on you in order to know more about your pain?
182	All right. I would like you to take an x-ray and we can further discuss about it.How do you think?
182	sure. would you like to take an x ray first before we move further?
74	Do you have any allergies?
50	Do you smoke?
182	Do you have any adverse reactions to medicines?
182	Do you have any reactions to ibuprofen?
71	do you take any supplements?
182	Why do you take saw palmetto?
172	When did you start taking Saw Palmetto?
359	What does Saw Palmetto do for you?
359	Why do you take Saw Palmetto?
14	Good afternoon Mr. Wilkins
13	Glad to see you could make it in.  How is your day?
297	How has your day been?
0	So what brings you in to see me today/
102	How did it happen?
38	I'm sorry to hear that!
179	Today we have about 15 minutes today, so I want to continue to discuss you rporblem
8	Besides your back pain, is there anything else you want to talk about?
172	So when did that happen?
11	Is the pain in one area?
1	What part of your back?
235	How would you describe the pain?
24	On a scale of 1 to 10, with 10 being the worst, how would you rate your pain?
182	Do you take medication often?
260	How long have you been taking it for?
107	So 4 to 5 days?
359	Does anything besides medication make your back feel better?
116	Does it hurt in the morning?
115	Does any other part of your body hurt?
72	Thank you for that information.
182	Let's move on to your past medical history.
194	I understand your concern.
31	Have you had any recent surgeries?
182	How old were you when you got stiches?
315	Have you ever been really sick?
359	Are you single or married?
78	Do you have any children?
76	Are your parents still living?
40	Are your parents in good health?
182	Do they have any issues with high blood pressure?
77	Do you have any brothers or sisters?
175	Who do you talk to for support?
50	Do you smoke at all?
188	Does anyone in your family smoke?
182	How long ago was that?
48	Do you drink at all?
182	Do you drink this much weekly?
182	Do you have safe transportation after you drink?
72	I understand, thank you for that
34	Are you currently taking any medications?
71	Do you take any vitamins?
182	When do you take that?
359	When do you take Saw Palmento?
359	Why do you take Saw palmetto?
172	When did you start taking Saw Palmetto?
359	Why did you start taking this medication?
54	Well I work talk with the rest of our healthcare team and we will work to come up with an answer for you
359	I am so glad.
181	Nice to meet you as well.
85	Goodbye Mr. Wilkins
13	Great, how are you Mr. Wilkins?
8	Alright, we'll discuss your back pain. Is there anything else?
8	Okay, you've been urinating more frequently and have back pain. anything else?
60	Okay. Tell me more about the back pain
102	Tell me more about how it started
60	Tell me more about the pain
1	Where does it hurt?
10	What does the pain feel like?
61	How severe is the pain on a scale of 1-10?
150	So you've been taking ibuprofen with some relief?
89	How long have you had the pain?
2	When did the pain start?
224	Did it begin suddenly while lifting the couch? Or gradually?
224	Sudden onset?
9	Do you have any other symptoms with your pain?
22	Has the pain been constant or intermittent?
3	Does anything you do make the pain better or worse?
5	Anything make it better?
359	Have you tried anything besides ibuprofen?
30	Any history of back pain?
182	Okay, you also said you have been urinating more frequently?
86	Tell me more about that
168	How often does this happen?
172	When is the last time this happened?
156	Do you have any burning with urination?
240	Any blood in your urine?
182	Does your lifestyle change during those times?
167	Alright sir. I'd like to ask you some questions about your medical history
142	Do you have any chronic diseases?
176	Any history of cardiac problems?
31	Any history of surgeries?
32	Have you ever been admitted to the hospital?
34	Do you take any medications?
8	Nothing else?
176	Okay. sounds like you're pretty healthy. Have you ever been diagnosed with back problems or prostate issues?
329	Have you ever had your prostate examined?
167	Okay. I'd like to ask you some questions about your fasmily now
75	Any history of cancer in your family members?
29	Any history of heart disease, diabetes, or high cholesterol?
75	Does anyone in your family have any diseases?
20	Okay I'm going to ask you some personal questions now that will help me take the best care of you possible
48	Do you use alcohol?
146	About how many drinks per week?
50	Do you use cigarettes or other tobacco products?
49	Do you use any other drugs?
52	Are you sexually active?
191	When was your last sexual partner?
95	Do you have sexual relations with men or women?
182	Have you had sexual intercourse in the past year?
176	Do you have any history of trauma?
85	Alright, well we're going to discuss your back pain and urinary frequency and we'll develop a plan. I'll be back in soon.
14	Hello, Mr. Wilkins.  My name is Megan Pino, and I am a first year medical student at OSU.  I am going to be working with you today to obtain your medical history.
0	Can you tell me why you came in today?
8	I'm sorry to hear that. Is there anything else that's bothering you today?
107	Okay, so back pain and increasing need to urinate. Is that correct?
60	Can you tell me more about the back pain?
10	Can you describe the pain for me?
2	When did this pain begin?
9	Have you felt pain anywhere else other than your lower back?
11	Does the pain radiate elsewhere?
160	Is there anything you've been doing or taking to help with the pain?
6	Are there any other medications you are currently taking?
182	Is there anything that makes the back pain worse?
60	Can you tell me more about your frequent need to urinate?
8	Is there anything else concering you?
176	I'm going to ask you some questions about your past medical history.  You mentioned you are taking baby aspirin for your heart.  Do you have a history of heart problems?
66	How has this been interfering with your daily life?
63	I'm very sorry to heart that, that must be frustrating.
4	What do you do for work?
182	Do you find yourself bent over a lot?
169	Besides ibuprofen, is there anything else that helps with the pain?
8	Is there anything else you would like to talk about today?
23	I'm going to speak with your doctor now, and we'll be back to talk about some treatment options.  Hopefully we'll get this figured out and we'll get you back to work!
72	Thank you for coming in to see us today, Mr. Wilkins.
0	So what brought you in to see us today?
10	I'm so sorry to hear that. Can you elaborate a litte more about the back pain you are experiencing?
60	Can you tell me more about your back pain?
22	How has the pain developed over the last three days?
359	Has the pain gotten worse over the past 3 days?
10	And how would you describe the pain onset?
11	Is the pain localized in the middle of your back or does it radiate?
160	And havee you taken any medication to alleviate the pain?
13	How are you doing today?
10	I'm sorry to hear that. Could you tell me about your back pain?
2	When did you start having this pain?
27	Can you point to anything that might have caused it?
295	So did the pain start sharp and then begin to become dull over time?
66	How does this pain affect your daily life?
4	That's tough. What do you do for work?
24	That sounds awesome! On a scale of 1-10, how would you rate your back pain?
5	Have you tried anything else to help the pain?
268	How often does it flare up each day?
141	Does it hurt more when you bend or perform other movements?
34	Thank you for sharing that. Now I would like to transition to to your past medical history. Do you take any medications?
71	Do you take any vitamins, herbal remedies, or supplements?
35	Any prescription medicines?
31	Have you been hospitalized for any surgeries, emergencies, or stayed over night at the hospital?
33	Are you up to date with your vaccinations?
359	Do you have a flu shot?
359	Tetanus shot?
37	Do you perform health screenings regularly?
359	When was your last colonoscopy?
360	Any recent vision screenings?
37	Do you practice health safety like wear your seatbelt and have a smoke detector?
77	Could you tell me any health problems that any siblings may have?
77	Do you have any brothers or sisters?
40	Could you tell me your parents's health history?
75	Any chronic illnesses in the family?
182	I'm going to ask you a few questions that may be uncomfortable but these are standard questions that I ask all my patients.
233	Are you generall happy or do you feel any depression?
25	Any stresses?
235	Financial concerns?
48	Do you drink any alcohol?
49	ANy recreational drugs?
52	Do you have sex regularly?
348	Do you have any STDs?
95	Did you have sex with men, women, or both?
119	Can you tell me your diet?
47	Do you exercise regularly?
215	Do you have any chest pain or shortness of breath?
211	Headaches?
217	Ringing in your ears or pain?
359	Vision problems?
217	Gum or tooth pain?
0	Can you tell me what brings you in today?
226	Are your grandparents alive
226	Are your grandparents alive
48	Do you drink alcohol
49	do you take any recreational drugs
50	do you smoke
48	do you drink 
45	what do you do for fun
77	do you have siblings
29	any past medical history?
78	do you have any kids
40	how are your parents doing
182	any heritable diseases
75	do your parents have any inheritable diseases?
47	do you excersise
119	what is yur diet like
271	how much do you weigh
13	Hi, Mr. Wilkins, good to see you. How are you today?
8	Before we talk about that, is there anything else concerning you today?
10	Okay, so tell me about that back pain.
60	Tell me more.
2	When did that happen?
1	Where in your back does it hurt?
10	Can you describe the pain for me?
5	Is there anything that makes it feel better?
3	Is there anything that makes it worse?
249	Does the pain ever wake you up at night?
282	Does it interfere with your daily activities at all?
4	What do you do for work?
38	So the back pain must make that difficult. I'm sorry to hear that.
115	Do you feel pain anywhere other than your back?
20	Okay, now I'm going to ask you some questions just to make sure you're healthy.
359	Do you ever get bad headaches?
360	Any blurred vision?
360	Any hearing problems?
210	Do you ever feel lightheaded or dizzy?
311	Any nausea?
360	Any sore throats?
360	Do you ever feel short of breath?
192	How's your breathing overall?
213	Have you noticed any rashes on your skin anywhere?
125	How are your bowel movements?
182	How many times a day do you go to the bathroom?
360	Any stomach aches?
217	Any pain in your joints?
176	Tell me about your past illnesses. 
32	Have you ever been hospitalized?
31	Have you ever had surgery? Even minor ones?
34	Are you on any medications?
35	Have you ever been prescribed medication before?
74	Are you allergic to any medications?
87	How's your family doing?
40	Do your parents have a history of chronic illnesses or cancer?
33	Do you know if you're up to date on all your immunizations?
50	Good. Do you smoke cigarettes at all?
219	You've never smoked before, then?
219	Have you ever smoked?
48	Do you drink alcohol?
49	Do you do any other drugs ever?
52	Good for you. And are you currently sexually active?
182	Have you ever had problems with sexual activity in the past?
119	How's your diet?
182	What healthy foods do you try to eat?
118	How are you sleeping at night?
182	How many hours of sleep do you generally get?
192	And how's your mood?
182	Is it any different than usual after your back pain started?
42	Do you live alone?
47	Do you try to exercise regularly?
55	Hello Mr. Wilkins, can I have you verify your name and date of birth?
55	Hello Mr. Wilkins. Can you verify your name and DOB?
221	Verify your date of birth
0	Thank you. What brings you in today?
8	Any other issues?
2	So when did that happen?
1	Where does it hurt?
103	What were you doing when it started?
60	Tell me more
5	Does anything make it better?
3	Does anything make it worse?
61	How severe is it?
24	On a scale of 1-10
10	Describe the pain for me
182	Anything else about the pain?
182	So its a lower back pain, dull ache that started 4 days ago?
20	Ok, just some more questions to get to know you better.
34	Do you take any medications?
6	Any other medications?
6	Any other medicines?
182	No aspirin?
271	How much ibuprofien?
34	Are you taking any medication?
13	Hi Mr. Wilkins. How are you today?
15	Oh I'm sorry to hear that. Well my name is Nina Livermore. I am a medical student.
167	Today I will be asking you a few questions to get to know you and your complaints better.
0	Great. So could you tell me what brings you in today?
8	That does not sound good! We will definitely discuss that but before we do, is there anything else that you's like to talk about today?
8	OKay. So back pain and urinating more frequently. Is that all?
8	Would you like to discuss anything else today besides back pain and the need to urinate more frequently?
168	OKay great. Let's start with the urination. How many times have you been going per day?
117	How many times have you been urinating per day?
172	But you said it was more than usual. When did this more frequent urination begin?
317	And has it gotten worse since then or stayed the same?
328	I'm glad to hear that. Is there anything that makes the need to urinate worse?
282	Is it impacting your life significantly?
2	Let's move on to the back pain. When did the back pain start?
134	Has the back pain gotten worse since then or stayed the same?
5	Is there anything you have done to try and make the back pain better?
3	OKay. And does anything make the back pain worse?
171	You said it started about 4-5 days ago. Can you think of anything you did at that time that would have caused the pain to start?
30	Have you ever had this type of back pain before?
10	Could you describe the pain a little more for me?
11	Does it radiate anywhere?
8	HAve you experienced any other symptoms?
182	No nausea, vomiting, diarrhea, etc?
24	I'm glad to hear that. A couple more questions about the back pain. On a scale of 1 to 10 how bad would you say the pain is?
22	Does it ever get worse than a 7?
282	How does it afdect your work and home life?
148	And you can't work because of the back pain?
38	I'm sorry to hear that.
167	Okay, Mr. Wilkins. Now I'd like to ask you some questions about your past medical history.
182	Besides this back pain and more frequent urination, have you been in good health lately?
37	Have you been in good health lately?
31	Have you ever had any major operations?
97	Have you had any major sickness?
33	Have you gotten all your immunizatins?
204	Have you had any bad accidents or other hospitalizations in the past?
199	What medications are you currently taking?
6	That's it?
74	That's okay. Do you have any allergies?
329	Have you been screened lately for all relevant disease including prostate cancer and diabetes?
75	This all sounds good. I would now like to ask you some questions about your family 
91	SO you don't have kids. Are you married?
40	Okay. Did your parents have any health problems that you know of?
98	What about your grandparents health?
273	Are your siblings in good health?
151	Okay. I'd like to just ask you some questions about your life - is that okay?
45	What do you do in your spare time besides work?
45	What do you do for fun?
48	That's nice. Do you drink alcohol?
49	Have you ever done drugs such as marijuana or cocaine?
50	That's good for you. Do you smoke cigarrettes?
52	Me too! Are you currently sexually active?
52	Are you sexually active?
153	Okay.Do you think you eat pretty well at home?
119	How is your diet?
197	I'm glad to hear that. ow has your mood been lately?
192	How has your mood been lately?
42	You said you are single. Do you live alone?
175	Who do you have as a support system?
72	Okay Mr Wilkins, I think I have all the information I need. Thank you so much! I'll be in with the doctor shortly.
0	Hello! How are you doing today; what brings you in to see me?
60	I am sorry to hear you have been in pain. Please tell me more about your back pain.
359	When did this happen; when was your friend moving the couch?
182	Did Chris get everything taken care of that he needed?
10	Can you please describe the pain?
11	A dull ache. Does it go anywhere or just stay in the middle of your back?
139	Nothing in your arms or legs, not tingling or pain?
224	Did this pain happen all at once or did it come on slowly when you were lifting the couch?
276	I'm sorry, could you please repeat that?
224	Did the pain seem to come on slowly or all at once when you lifted the couch?
224	Is it a gradual onset or more sudden?
22	Has it been a constant pain or more come and go?
3	What seems to make it better or worse that you have noticed?
5	Anything make it better?
271	How much do you take and how often?
137	Have you tried ice or heat?
4	What do you do for work? Has this been affected at all?
4	Are you employed?
69	Has your work been affected with your back pain?
30	Do you have a history of back pain?
182	What seemed to cause that 4 or 5 years ago?
182	And now it is more of a dull ache?
359	Did you receive any blunt trauma to your back?
158	Does it limit what you can do?
359	Does it limit your mobility?
359	Can you walk?
345	So it seems to get worse with prolonged use?
50	Do you smoke?
29	Alright I am going to run through a series of questions about your overall health just to get a better understanding. Do you have any other hmedical history?
74	Do you have any other medical history or allergies?
29	Ay other medical history?
72	Thank you
0	hi mr wilkins my name is matt what brings you in today
10	can you tell me about your back pain
10	can you describe the pain
21	can you walk me through a normal day with this pain
1	what region of your back
10	what is the type of pain
5	does anything help make the pain better
3	does anything help make it worse
0	What brings you in today?
38	I'm sorry to hear about your pain and am very glad you came in today. 
8	Is there anything else you would like to talk about today?
8	Okay, anything else?
83	Okay,what is worrying you the most about your back pain
13	Hi, How are you today? 
13	hello, how are you today?
60	I am sorry to hear that. Could you tell me more about this back pain you are having?
2	that's nice to help a friend, and I am sorry to hear it ended in pain. When was the original incident?
2	When did you hurt your back?
1	I'm glad you were able to come in so soon. Where exactly in your low back is it?
22	Okay. Is the pain constant?
5	What makes it better?
3	I am sorry. What makes it worse?
182	Do you bend down and move a lot at work?
10	What sensations accompany the pain?
313	that's great. IS it better at night or in the morning?
22	Lastly, has it gotten better or worse since the incident?
30	have you ever hurt your back before?
39	okay. Are you generally healthy? do you have any illnesses you currently deal with?
31	okay. have you ever had surgery before? 
6	okay. do you currently take any medications other than the ibuprofen?
182	okay. Have you ever sought therapy for any psychological disturbances?
360	Have you ever gone to psychiatric therapy?
32	Have you ever been hospitalized for any reason?
33	Are you up to date on your immunizations?
74	Do you have any allergies?
76	Are your parents living?
222	How old are they?
40	Do they have any health issues?
77	How about siblings?
78	Do you have kids?
91	Are you married?
75	Do you have any family history of disease?
110	okay. how is your home life?
81	who do you live with?
233	do you feel lonely?
4	what do you do for work?
111	i can see how the back pain is holding you back from that. do you enjoy your job?
111	do you enjoy your job?
45	what do you do for fun?
34	great. do you do any drugs?
48	do you drink?
52	okay. How about your sexual activity?
52	are you sexually active?
93	about how many partners have you had in your lifetime?
14	Hello Mr. Wilkins?
15	Nice to see you to. I am David and I am a medical student and will be part of your patient care team today
0	What brings you in today
8	Sorry to hear that. Well we will definitely get to that but is there anything else ;you wanna talk about today?
8	besides the back is there anything else you want to address today?
10	So tell me about the back pain 
24	and how would you rate the pain on a scale 1-10
6	okay and any other treatments besides ibuprofen
11	And when it hurts does it radiate anywhere
103	were you doing anything when it hurt
11	does the pain radiate anywhere?
182	Any other symptoms? Fever? Naseau?
182	Any other symptoms?
156	Does it hurt when you urinate
240	okay any blood in your urine
30	Has this pain ever happened before?
247	okay. I think I have everything about your back that I need
108	Is there anything else that I may have missed?
182	Okay so now I am going to ask you some questions about your past medical history
31	okay. have you ever had any surgeries
32	Any hospilizations
39	okay. any major illnesses
34	are you curruently taking any perscription medications
